Land_type,Posted_Date_new,count_govtschools_A,min_dist_govtschools_a,count_govtschools_B,min_dist_govtschools_b,count_semigovtschools,min_dist_semigovtschools,count_intlschools,min_dist_intlschools,count_uni,min_dist_uni,min_dist_nearest_express,min_dist_nearest_railway,min_dist_nearest_bank,count_banks_within_2km,min_dist_nearest_FinanceCompany,count_FinanceCompanies_within_2km,min_dist_nearest_Govt_Hospital,count_Govt_Hospitals,min_dist_nearest_Pvt_Hospital,count_Pvt_Hospital,min_dist_nearest_Pvt_Med_center,count_Pvt_Med_Centers,min_dist_nearest_Supermarket,count_Supermarkets_within2km,min_dist_nearest_Fuel_station,count_Fuel_Stations_within2km,Price per Perch,latitude,longitude
3,2021-09-20,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1,2500000.0,6.8816285350615845,79.92994106830871
3,2021-09-20,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1,2300000.0,6.847173047217175,79.89633472524109
5,2021-09-20,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.8209823968511305,80.13292329667549
10,2021-09-20,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.83360203667708,80.13495711624216
5,2021-09-20,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1,870000.0,6.783810393440357,79.95040934080745
5,2021-09-20,6,0.939433548,9,0.601617972,4,0.555210369,6,0.529896202,5,0.68379499,8.270892022,1.393859989,0.06226201,43,0.107440189,11,1.478613636,1,1.066322748,6,1.082209212,3,0.220060054,23,0.776471572,5,6000000.0,6.878120192034975,79.87368894078134
5,2021-09-20,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,955500.0,6.780926417480871,79.95083740835638
3,2021-09-20,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4,3600000.0,6.859740292479106,79.91558333580679
7,2021-09-20,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2,905000.0,6.818507170749079,79.91878584930548
3,2021-09-20,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,450000.0,6.924240598055169,80.02541079042234
3,2021-09-20,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,625000.0,6.907950826536447,80.03199548810048
3,2021-09-20,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4,2350000.0,6.851782403322582,79.90712406401902
5,2021-09-20,0,6.507930948,1,1.74454569,0,6.616528036,0,13.66352112,0,5.090707489,0.409507119,6.811585774,0.031648336,2,6.398816771,0,1.163402046,1,6.806019692,0,6.468764411,0,3.055274365,0,5.118456884,0,435000.0,6.792014461341429,80.0029552175646
3,2021-09-20,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0,900000.0,6.763919385000958,79.93224697494503
3,2021-09-20,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,861538.46,6.767965773335343,79.94838628075023
3,2021-09-20,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,871212.12,6.772213000609205,79.94371574794883
3,2021-09-20,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4,2600000.0,6.857009504897955,79.92533859997161
3,2021-09-20,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1,450000.0,6.92952655244914,79.97160969027833
3,2021-09-20,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2,1850000.0,6.915999931033088,79.94760908385867
3,2021-09-20,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4,3800000.0,6.887330396593115,79.88564015783867
3,2021-09-20,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0,895000.0,6.769838202621347,79.93395838080379
3,2021-09-20,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4,2400000.0,6.878048155129282,79.8917075491
3,2021-09-20,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4,3300000.0,6.888361660408355,79.88456611650177
3,2021-09-20,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1,795000.0,6.926401210428534,79.99372147950811
3,2021-09-20,0,6.507930948,1,1.74454569,0,6.616528036,0,13.66352112,0,5.090707489,0.409507119,6.811585774,0.031648336,2,6.398816771,0,1.163402046,1,6.806019692,0,6.468764411,0,3.055274365,0,5.118456884,0,750000.0,6.786851140350625,79.99825197120232
3,2021-09-20,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0,935000.0,6.763299411107712,79.92598905426628
3,2021-09-20,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4,4700000.0,6.901052113856495,79.89588433820626
9,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,633587.79,6.917739262610175,80.0224754384175
9,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,590000.0,6.91946248208772,80.02486603931582
9,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,590000.0,6.921293402698993,80.02437025836471
3,2021-09-19,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,695000.0,6.772661401993663,79.95370231583907
9,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,434782.61,6.916956876986783,80.02201559299652
9,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,430051.81,6.921742972657582,80.02585901527429
3,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,641221.37,6.914270709074093,80.02245475892462
3,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,610687.02,6.923774852374265,80.03000246827419
3,2021-09-19,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0,900000.0,6.770393319250471,79.9249634423233
3,2021-09-19,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1,625000.0,6.931023621257892,79.97808851689433
7,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,600000.0,6.923426843773518,80.02802458859487
5,2021-09-19,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.833742657090584,80.1300450340435
3,2021-09-19,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1,1759259.26,6.880458342283787,79.93529647840552
10,2021-09-19,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.843515098299927,80.12362938822211
10,2021-09-19,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.835991534556445,80.13438842637589
5,2021-09-19,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3,5500000.0,6.849544256188233,79.86358213713174
5,2021-09-19,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1,2600000.0,6.877455623636727,79.93636955036601
10,2021-09-19,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2,1650000.0,6.894584490768034,79.98269550177884
3,2021-09-19,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,885500.0,6.769650550590469,79.95538381036769
10,2021-09-19,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,983333.33,6.76873069928661,79.94367213943922
9,2021-09-19,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1,587786.26,6.937784179886058,79.9833183899227
9,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,661417.32,6.920346115950463,80.02476094214437
3,2021-09-19,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2,695000.0,6.7664105921911855,79.90869454015153
3,2021-09-19,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4,4100000.0,6.904189000803166,79.89749453969583
3,2021-09-19,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1,496000.0,6.941752871706181,79.99390003234006
3,2021-09-19,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,695000.0,6.768052608702867,79.9436558168605
3,2021-09-19,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1,1800000.0,6.849096824013118,79.89105812717858
3,2021-09-19,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1,2000000.0,6.848847757518622,79.89896132077189
3,2021-09-19,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2,1600000.0,6.899691033994817,79.92443633047428
5,2021-09-19,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1,890500.0,6.765628203252334,79.96834577806598
3,2021-09-19,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1,623188.41,6.9291936784312975,79.97577925040866
9,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,625954.2,6.924386942835319,80.02816227385804
9,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,595419.85,6.914111258216842,80.02233266003321
9,2021-09-19,6,0.939433548,9,0.601617972,4,0.555210369,6,0.529896202,5,0.68379499,8.270892022,1.393859989,0.06226201,43,0.107440189,11,1.478613636,1,1.066322748,6,1.082209212,3,0.220060054,23,0.776471572,5,11000000.0,6.878668328458007,79.87239289350232
5,2021-09-19,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,879900.0,6.779242875707454,79.94997581485381
3,2021-09-19,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2,2600000.0,6.905622520965504,79.95821716073213
5,2021-09-19,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.820969112129824,80.13082749890907
5,2021-09-19,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2,1400000.0,6.903816160626821,79.95140478833154
5,2021-09-19,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3,2941176.47,6.850055116661201,79.86205098332348
3,2021-09-19,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3,2500000.0,6.8502167657753255,79.86249179199577
3,2021-09-19,0,2.727171086,5,0.191582432,2,0.581298364,0,2.842966318,0,2.847591288,12.64244388,0.528389071,0.028453853,12,0.323762423,5,3.90721302,0,4.077519439,0,1.188857545,2,0.113299872,20,1.052875673,5,2800000.0,6.853558094396729,79.88420258315124
3,2021-09-19,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2,2600000.0,6.876451285029814,79.9065052641979
2,2021-09-19,0,2.727171086,5,0.191582432,2,0.581298364,0,2.842966318,0,2.847591288,12.64244388,0.528389071,0.028453853,12,0.323762423,5,3.90721302,0,4.077519439,0,1.188857545,2,0.113299872,20,1.052875673,5,40000.0,6.855862571188866,79.88318351135862
7,2021-09-19,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1,410000.0,6.941062104224817,79.99319976353769
3,2021-09-19,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.822906087386844,80.13617792228473
2,2021-09-19,6,0.939433548,9,0.601617972,4,0.555210369,6,0.529896202,5,0.68379499,8.270892022,1.393859989,0.06226201,43,0.107440189,11,1.478613636,1,1.066322748,6,1.082209212,3,0.220060054,23,0.776471572,5,12000000.0,6.882489948375454,79.87323989208403
9,2021-09-19,6,0.939433548,9,0.601617972,4,0.555210369,6,0.529896202,5,0.68379499,8.270892022,1.393859989,0.06226201,43,0.107440189,11,1.478613636,1,1.066322748,6,1.082209212,3,0.220060054,23,0.776471572,5,5800000.0,6.877452399075931,79.87428651194111
3,2021-09-19,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,610000.0,6.922229762155248,80.02266773171159
5,2021-09-19,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3,3900000.0,6.850116854448734,79.86486317295642
3,2021-09-19,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4,4500000.0,6.899540115956745,79.89421725203658
3,2021-09-19,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4,4600000.0,6.9020892816825885,79.89075183441658
3,2021-09-19,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3,5000000.0,6.857048458056869,79.86038731197057
5,2021-09-19,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.841277824322202,80.12399487771302
5,2021-09-19,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1,2500000.0,6.848365714487625,79.89550582402197
3,2021-09-19,0,4.222294805,4,0.369010476,1,0.382122379,0,5.026014326,0,2.696064051,6.132844101,0.105448493,0.204660942,10,0.286628589,4,1.451908281,1,2.904116106,0,3.275002357,0,0.52902818,12,0.218559789,3,1900000.0,6.842227936536378,79.91221787707194
5,2021-09-19,0,4.222294805,4,0.369010476,1,0.382122379,0,5.026014326,0,2.696064051,6.132844101,0.105448493,0.204660942,10,0.286628589,4,1.451908281,1,2.904116106,0,3.275002357,0,0.52902818,12,0.218559789,3,2425000.0,6.85430859243036,79.92215246492948
3,2021-09-19,0,4.673446369,1,0.386004477,0,4.412525038,0,3.890750378,0,3.876604793,1.871289347,3.876447241,0.024556017,1,2.28896203,0,4.937735081,0,2.968546848,0,4.563301923,0,1.187704419,5,0.074058786,1,980000.0,6.8821133796921785,79.9711705253689
3,2021-09-19,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,865500.0,6.778762613217057,79.94694420552342
3,2021-09-19,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1,2400000.0,6.866775972561764,79.94136496373963
3,2021-09-19,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2,895000.0,6.823836195298728,79.9408396818643
3,2021-09-19,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1,875000.0,6.770817165160309,79.96680344453117
5,2021-09-19,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3,5500000.0,6.853417660617113,79.86459765040017
9,2021-09-19,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2,900000.0,6.765968395792575,79.90300898384628
